CAP1,1500,83560.6256,-72515.30743,8.772
CAP1,1501,83560.62358,-72515.29965,8.779
CAP1,1502,83560.62281,-72515.29998,8.775
CAP1,1503,83560.62637,-72515.30643,8.766
CAP1,1504,83560.62531,-72515.3052,8.77
CAP1,1505,83560.63051,-72515.31143,8.768
CAP1,1506,83560.62492,-72515.30243,8.773
CAP1,1507,83560.62868,-72515.30687,8.761
CAP1,1508,83560.62348,-72515.30254,8.781
CAP1,1509,83560.62868,-72515.30532,8.773
CAP1,1510,83560.62483,-72515.30476,8.762
CAP1,1511,83560.62454,-72515.30543,8.771
CAP1,1512,83560.6256,-72515.30709,8.765
CAP1,1513,83560.62723,-72515.30498,8.766
CAP1,1514,83560.62435,-72515.30109,8.769
CAP1,1515,83560.62338,-72515.3032,8.779
CAP1,1516,83560.62945,-72515.30232,8.771
CAP1,1517,83560.62541,-72515.30587,8.775
CAP1,1518,83560.62531,-72515.30432,8.766
CAP1,1519,83560.62762,-72515.30176,8.769
CAP1,1520,83560.62492,-72515.30298,8.777
CAP1,1521,83560.62242,-72515.29909,8.779
CAP1,1522,83560.62541,-72515.30821,8.759
CAP1,1523,83560.62338,-72515.29954,8.779
CAP1,1524,83560.62406,-72515.3012,8.785
CAP1,1525,83560.6282,-72515.30176,8.769
CAP1,1526,83560.623,-72515.3002,8.782
CAP1,1527,83560.62338,-72515.30398,8.781
CAP1,1528,83560.62569,-72515.30498,8.782
CAP1,1529,83560.62935,-72515.31587,8.771
CAP1,1530,83560.62136,-72515.30087,8.782
CAP1,1531,83560.62319,-72515.30043,8.794
CAP1,1532,83560.62473,-72515.30176,8.782
CAP1,1533,83560.62791,-72515.3032,8.783
CAP1,1534,83560.62463,-72515.30165,8.791
CAP1,1535,83560.62521,-72515.30454,8.786
CAP1,1536,83560.62541,-72515.30254,8.776
CAP1,1537,83560.62512,-72515.30198,8.764
CAP1,1538,83560.62675,-72515.30754,8.775
CAP1,1539,83560.62338,-72515.2992,8.781
CAP1,1540,83560.62483,-72515.29976,8.789
CAP1,1541,83560.62425,-72515.30243,8.803
CAP1,1542,83560.62762,-72515.30143,8.788
