78,4119,-21382.87809,26094.08736,11216
78,4121,-21370.07294,25653.05208,11228
78,4123,-21377.19761,25196.01552,11240
78,4125,-21396.3572,24770.8704,11240
78,4127,-21439.39408,24257.60712,11232
78,4129,-21454.50994,23796.45912,11240
78,4131,-21481.66073,23355.42384,11232
78,4133,-21500.72404,22898.27616,11240
78,4135,-21480.02398,22501.35552,11244
78,4136,-21507.07848,22032.20688,11248
78,4138,-21522.19434,21579.17064,11260
78,4140,-21545.20511,21093.9096,11252
78,4142,-21560.32097,20636.87304,11260
78,4144,-21595.46294,20191.72632,11236
78,4146,-21618.47371,19722.57768,11256
78,4148,-21649.47567,19225.31568,11260
78,4150,-21672.58272,18764.16768,11264
78,4154,-21702.71816,17797.86816,11272
78,4156,-21725.82521,17340.72048,11280
78,4158,-21748.83598,16883.5728,11284
78,4159,-21771.94303,16422.4248,11288
78,4161,-21783.01516,15949.27584,11296
78,4163,-21774.15746,15500.23992,11292
78,4165,-21793.22077,15039.09192,11296
78,4167,-21828.26646,14561.83152,11300
78,4169,-21851.27723,14084.68224,11304
78,4171,-21874.288,13619.53392,11308
78,4173,-21901.34251,13154.3856,11304
78,4175,-21908.46718,12681.23664,11312
78,4177,-21927.53049,12232.0896,11308
78,4178,-21942.55008,11775.05304,11300
78,4180,-21961.61339,11313.90504,11304
78,4182,-21964.79061,10860.75768,11304
78,4184,-21979.81019,10407.72144,11296
78,4186,-21998.87351,9946.57344,11300
78,4188,-22013.89309,9465.31272,11296
78,4190,-22032.95641,8988.16344,11300
78,4192,-22048.07227,8555.1288,11292
78,4194,-22067.13558,8089.98048,11296
78,4196,-22074.26026,7644.83376,11292
78,4198,-22093.22729,7183.68576,11296
78,4200,-22104.29942,6698.53584,11300
78,4201,-22111.32781,6245.38848,11308
78,4203,-22130.58369,5880.58152,11304
78,4205,-22141.65582,5391.32016,11300
78,4207,-22156.6754,4938.1728,11304
78,4209,-22163.89635,4573.36584,11296
78,4211,-22158.9861,4108.21752,11296
78,4213,-22170.15451,3663.18192,11296
78,4215,-22197.20901,3218.0352,11296
78,4217,-22228.01841,2668.65792,11292
78,4219,-22246.98545,2203.5096,11296
78,4221,-22258.05758,1718.24856,11304
78,4223,-22265.08597,1245.0996,11308
78,4224,-22280.10555,779.95128,11308
78,4226,-22303.02004,270.68832,11312
78,4228,-22321.98708,-202.46064,11312
78,4230,-22333.15548,-631.49496,11320
78,4232,-22364.06116,-1112.75568,11316
78,4234,-22379.08075,-1581.90432,11316
78,4236,-22378.31051,-2002.938,11324
78,4238,-22401.32128,-2464.086,11316
78,4240,-22416.34086,-2929.23432,11320
