5,4139,-21530.66693,21336.81792,11493
5,4142,-21573.02985,20594.9808,11501
5,4145,-21563.49819,19917.37104,11505
5,4148,-21617.89604,19199.53584,11473
5,4154,-21678.7446,17784.08928,11469
5,4157,-21749.02854,17038.14072,11425
5,4160,-21743.44434,16304.41536,11497
5,4163,-21773.86862,15630.6948,11441
5,4166,-21863.88983,14796.51696,11485
5,4169,-21886.32292,14070.79224,11501
5,4172,-21964.40549,13284.72936,11469
5,4175,-21907.21555,12683.45904,11469
5,4178,-21941.58728,11965.62384,11429
5,4181,-21904.13461,11324.2392,11481
5,4184,-21950.44498,10582.29096,11445
5,4187,-22064.34348,9728.0004,11449
5,4189,-22042.96946,9066.50304,11461
5,4193,-22037.48154,8400.89424,11469
5,4196,-22067.80954,7691.1708,11441
5,4199,-22105.83989,6853.10376,11501
5,4201,-22080.71097,6303.8376,11497
5,4204,-22099.10033,5606.11512,11469
5,4207,-22141.36698,4880.27928,11445
5,4210,-22116.0455,4238.78352,11509
5,4213,-22177.95314,3392.60472,11513
5,4216,-22256.03571,2610.54216,11445
5,4219,-22226.6705,1977.04704,11521
5,4222,-22288.96325,1275.21312,11449
5,4225,-22322.94987,433.14576,11461
5,4228,-22321.69824,-116.1204,11485
5,4231,-22395.73708,-918.29568,11417
5,4234,-22370.31932,-1551.67968,11485
5,4237,-22420.3846,-2361.74448,11429
5,4240,-22430.59021,-3123.69432,11469
5,4243,-22465.1545,-3729.1872,11417
5,4246,-22475.26384,-4551.25296,11409
5,4249,-22505.68812,-5200.86048,11365
5,4252,-22535.91984,-5958.69888,11317
5,4255,-22578.09021,-6676.53408,11241
5,4258,-22568.46227,-7414.37088,11249
5,4261,-22598.69399,-8152.20768,11181
5,4264,-22609.47728,-8641.35792,11253
5,4267,-22639.51644,-9467.424,11173
5,4270,-22689.48544,-10269.48816,11041
5,4273,-22707.8748,-10951.20936,11049
5,4276,-22709.99294,-11769.16368,10977
5,4279,-22724.24229,-12527.00208,10921
5,4282,-22798.66624,-13092.60288,10897
5,4285,-22800.78439,-13914.55752,10809
5,4288,-22791.15645,-14636.28192,10817
5,4291,-22825.33563,-15354.11712,10741
5,4294,-22887.62838,-15991.8348,10673
5,4297,-22873.86043,-16789.6764,10645
5,4300,-22932.10945,-17435.39472,10601
5,4303,-23002.29711,-18097.22544,10549
5,4306,-23056.5024,-18770.946,10501
5,4309,-23042.63817,-19576.89936,10433
5,4312,-23033.01023,-20330.73744,10429
5,4315,-23067.09313,-21064.57392,10361
5,4318,-23089.23739,-21834.41328,10261
5,4321,-23107.53047,-22532.24688,10269
5,4323,-23129.67472,-23270.08368,10201
5,4327,-23219.79221,-23907.80136,10153
5,4330,-23234.04156,-24621.52512,10129
5,4332,-23260.22955,-25339.36032,10097
5,4336,-23282.3738,-26089.19808,10045
169,4338,-25753.28759,-31043.37216,453
5,4338,-23312.50925,-26811.0336,9989
169,4342,-25952.10449,-31083.93096,413
5,4342,-23334.84606,-27500.75544,9965
169,4344,-26019.21121,-31304.61528,341
5,4344,-23345.05168,-28246.59288,9905
5,4347,-23367.19593,-28968.4284,9845
5,4351,-23377.49782,-29686.2636,9805
5,4353,-23379.71225,-30427.9896,9745
5,4356,-23405.90024,-31125.8232,9745
5,4359,-23519.89501,-31739.53896,9769
243,4376,35747.37515,-24528.51768,549
243,4380,35524.4884,-24535.8516,689
215,4380,20462.63986,-33892.1556,10785
243,4382,35353.49624,-24467.17944,777
215,4383,20388.11963,-33250.4376,10765
243,4385,35182.50408,-24398.50728,837
215,4386,20221.94143,-32668.83552,10761
243,4389,35055.60786,-24253.82904,897
215,4389,20016.09614,-32075.01024,10753
243,4391,34848.60722,-24249.162,897
215,4392,19889.7776,-31445.2932,10753
243,4394,34741.64084,-24076.48152,849
215,4395,19671.80111,-30851.46792,10729
243,4397,34626.58699,-23923.69152,821
215,4398,19430.04361,-30277.75536,10705
243,4400,34507.68196,-23759.01168,937
215,4401,19251.83049,-29684.0412,10673
243,4403,34344.68099,-23682.33888,821
215,4404,19113.57331,-29030.21112,10713
243,4406,34181.68001,-23601.66576,773
215,4407,18915.52665,-28424.496,10693
243,4409,34050.74007,-23452.9872,841
215,4410,18812.98912,-27750.66432,10721
243,4412,33959.65978,-23264.19432,749
215,4413,18539.26687,-27176.84064,10789
243,4415,33744.66795,-23259.6384,885
215,4416,18412.75577,-26547.1236,10725
243,4418,33621.71919,-23114.96016,837
215,4419,18063.26165,-26025.4152,10841
243,4421,33394.69243,-23138.40648,741
215,4421,17956.77667,-25335.58224,10809
243,4424,33247.77011,-23021.61936,737
215,4425,17810.23947,-24749.97984,10697
243,4427,33068.69048,-22969.0596,745
215,4428,17544.41212,-24164.1552,10805
243,4430,32845.80374,-22972.3932,897
215,4431,17425.79594,-23498.43528,10773
243,4433,32682.80276,-22883.83056,865
215,4434,17143.98622,-22892.60904,10869
243,4436,32563.70518,-22731.04056,749
215,4437,17025.27375,-22270.89264,10817
243,4439,32412.73913,-22626.47664,797
215,4439,16862.85046,-21633.17496,10845
243,4442,32209.78221,-22605.80832,873
215,4442,16660.5675,-21035.46048,10909
243,4445,32038.69377,-22553.24856,741
